Step,Latitude,Longitude,Altitude(ft),ClimbRate(ft/min),WindEffect,Turbulence,Weather
488,41.602351274720974,-92.71953282901754,9465.356820499204,1891.18250644281,-187.52674597548614,-142.64157342010495,Storm
489,41.604754136331,-92.71310746591752,9496.978961197707,1897.3284419101437,38.03117228010194,-269.14451190944976,Storm
490,41.60450657202448,-92.7119829546506,9528.579753607755,1896.0475446029568,-1.4535011195054608,58.10570935013351,Storm
491,41.604005365026424,-92.71136572876676,9560.149853318493,1894.205982644251,-66.30244367321566,162.54732224749313,Storm
492,41.603242064903164,-92.71127268913331,9591.839787127754,1901.396028555599,-157.36069874649127,-254.91733095851475,Storm
493,41.60587570934292,-92.70438576037384,9623.529978356295,1901.4114737124505,91.27550248144132,-2.7052102762809227,Storm
494,41.60586384633129,-92.70278984651715,9655.251272983021,1903.2776776036008,75.36095857109444,-39.103596837752264,Storm
495,41.60424312730601,-92.70441164468774,9686.92381046607,1900.3522489829693,-101.43918670435727,191.4613906045198,Storm
496,41.60660246511641,-92.69807332918698,9718.593671156315,1900.1916414146629,119.76635158759171,116.81788251265607,Storm
497,41.604640664576934,-92.70037729038599,9750.278911376743,1901.1144132256272,-91.14194510801492,54.138400121452264,Storm
498,41.60514326204324,-92.6977524555734,9782.075771799164,1907.8116253452336,-55.610441223989284,-245.05075600401952,Storm
499,41.60751590318481,-92.69138753341029,9813.948213318403,1912.3464911543172,166.9254301848971,-217.90882144862314,Storm
500,41.60779488072572,-92.68920993844853,9845.832027494502,1913.0288505659548,180.094941528321,-32.396536225226555,Storm
501,41.60488174545327,-92.69341656911347,9877.721360227457,1913.3599639772874,-125.94682846455214,25.140568427014898,Storm
502,41.607780279508894,-92.68599986112226,9909.583407232294,1911.7228202902154,149.17833435056332,139.33493184573672,Storm
503,41.607662023184304,-92.68461673389147,9941.444528272315,1911.6672624012276,122.62445914457987,95.27002002643042,Storm
504,41.60735216727841,-92.6836168058233,9973.265651440102,1909.2673900672676,76.910625807141,209.51739093919156,Storm
505,41.60572901548325,-92.68524346953366,10005.131434598465,1911.946989501768,-100.13279645632562,-6.345021814115739,Storm
506,41.60576246364257,-92.68355693333507,10036.926135362632,1907.6820458499792,-111.51622327215911,292.6008047979882,Storm
507,41.608801145661516,-92.67585992941721,10068.866914807562,1916.446766695892,177.62373587464532,-276.34391317889646,Storm
508,41.60799449142031,-92.67585359801967,10100.72883578033,1911.7152583660386,82.23006900627536,255.14899044939955,Storm
509,41.60604177453823,-92.67813939190387,10132.626979551664,1913.8886262799897,-127.76986194906658,40.767138331577655,Storm
510,41.60912870877554,-92.67034588354927,10164.65281780844,1921.550295406642,166.19531903521676,-279.6324128485207,Storm
511,41.60840371908166,-92.67017622305708,10196.723916049861,1924.2658944851726,78.96810689873598,-121.59059557646955,Storm
512,41.60945890522165,-92.66644621089715,10228.714262810918,1919.420805663416,169.75847815061218,282.63494709922065,Storm
513,41.60968566882408,-92.66437304381233,10260.75848037992,1922.6530541401646,177.70659564537357,-15.471470005521724,Storm
514,41.60950405589906,-92.66311662978241,10292.760139949016,1920.0995741457093,144.81706039572538,206.72963912104223,Storm
515,41.60747956961554,-92.66554596246948,10324.742425782033,1918.9371499810459,-72.35981070269774,197.34928449040643,Storm
516,41.60649848068891,-92.66588850044278,10356.754634592415,1920.7325286228945,-185.19694611380294,57.76192708923185,Storm
517,41.60741776792668,-92.66243028608729,10388.882039103175,1927.6442706455946,-107.99646508491878,-227.65986853363273,Storm
518,41.60695282781152,-92.66174052643765,10420.983046543342,1926.0604464100254,-169.21871934831634,117.77326552688385,Storm
519,41.608151797287555,-92.65772294760562,10453.078913816562,1925.7520363931983,-64.05001449277356,134.86006291725687,Storm
520,41.607201005223146,-92.65800489185446,10485.254898357865,1930.559072478175,-173.85746368042305,-110.8257973016338,Storm
521,41.609244827456926,-92.65229760750695,10517.39490992973,1928.400694311867,15.796516950134901,174.43389890337812,Storm
522,41.60850915472663,-92.65214931308758,10549.555612139287,1929.6421325734573,-72.49899882717203,75.53482586220548,Storm
523,41.610925338135324,-92.64569730639023,10581.732554905377,1930.6165659653307,154.39109929447483,69.51791290938274,Storm
524,41.60846054746887,-92.64900724784319,10614.044119106864,1938.6938520892907,-106.81621009854649,-285.3595310660772,Storm
525,41.61115638749294,-92.64199592791509,10646.458247785284,1944.8477207051626,148.03954956037194,-287.23835348976775,Storm
526,41.61132208111554,-92.64004490078992,10678.866796748107,1944.512937769408,149.88066907367977,17.362280416327167,Storm
527,41.611726827646336,-92.63761576784837,10711.238278323788,1942.2888945408602,175.6270794051585,179.26994146419923,Storm
528,41.612109575721895,-92.6352306318173,10743.677806477875,1946.371689245211,199.17364421333497,-89.57291072897391,Storm
529,41.61133387486296,-92.63516239365521,10776.153486100742,1948.5407773719937,106.87531557245075,-58.841451834454716,Storm
530,41.610331906615926,-92.63554669026932,10808.62106670793,1948.0548364312838,-8.049751878436467,76.50327793102207,Storm
531,41.61205439501894,-92.63048207358334,10841.020616490292,1943.9729869416913,149.4708456745355,290.4500815195771,Storm
532,41.61178006264512,-92.629411098451,10873.486839397276,1947.9733744190078,107.30936554580728,-49.33993069959973,Storm
533,41.610539679426246,-92.6302722250088,10905.9294940736,1946.5592805794156,-31.457199089171922,142.5493809533349,Storm
534,41.60995664242769,-92.62981865912595,10938.49040080319,1953.654403775416,-104.48914169267907,-233.71553212116322,Storm
535,41.61056730490265,-92.62697769429606,10971.101341696982,1956.656453627502,-58.15113694368938,-127.65660500755095,Storm
536,41.61048133118139,-92.62553000185864,11003.777781648954,1960.5863971183903,-81.47675181760397,-159.83534937005405,Storm
537,41.60961175388558,-92.62564951657028,11036.55713453454,1966.7611731351135,-183.16272414545526,-289.2756391599517,Storm
538,41.61354155311346,-92.61617027823456,11069.342180475334,1967.102756447628,195.0889558944126,-43.336119758482596,Storm
539,41.61127525257063,-92.61908323944027,11102.100112477005,1965.4759201002096,-46.26934113612734,107.78836961584193,Storm
540,41.61075824396093,-92.6184976167797,11134.79074856982,1961.438165568948,-112.69844485397434,269.97671037013515,Storm
541,41.61317789089461,-92.61203868303238,11167.604052372673,1968.7982281712327,114.5380057662208,-246.3533986126443,Storm
542,41.61185011636756,-92.61307459220653,11200.339458978622,1964.1243963569411,-32.96768968602865,227.47098453729882,Storm
543,41.61410600378106,-92.60694317749956,11233.118777936646,1966.759137481455,177.8928089165641,-19.55909325007815,Storm
544,41.61292800367622,-92.60767953782928,11265.983727390918,1971.896967256237,45.36455568428309,-199.77963234475487,Storm
545,41.6145863150514,-92.60274327519897,11298.90411532322,1975.2232759381304,196.4674504547906,-160.99697916993395,Storm
546,41.61453985007087,-92.60121656528007,11331.796085080357,1973.5181854282578,177.09270965405028,89.78798939542105,Storm
547,41.61334715258132,-92.60198232037921,11364.707621814823,1974.6922040679553,43.09471795154366,7.613106609905174,Storm
548,41.611986167076154,-92.60308465150959,11397.700506594823,1979.5730868000285,-107.73207531289653,-194.08318079669505,Storm
549,41.61209271509303,-92.60125191559587,11430.754369956087,1983.2318016758045,-111.80551637192985,-188.13704271344727,Storm
550,41.614476390578496,-92.59486492474497,11463.833544563482,1984.7504764436987,111.83378942670134,-89.92484449996195,Storm
551,41.611736705817954,-92.5987246543861,11496.82030509273,1979.2056317548459,-176.86292937464145,281.46157808448675,Storm
552,41.615187761079035,-92.59020290398398,11529.756653896144,1976.180928204853,153.5143539853703,256.6513699171278,Storm
553,41.615779531257246,-92.5873997237476,11562.797332009513,1982.4406868021697,197.9631290585741,-195.66285046830762,Storm
554,41.61353215046974,-92.59027484544265,11595.788522728972,1979.4714431675125,-41.50319243893651,154.94308542245477,Storm
555,41.61487854729382,-92.58596241191452,11628.880003307635,1985.4888347198482,78.40824722151689,-207.66245619608696,Storm
556,41.61550507974904,-92.58308970712412,11662.027007210452,1988.8202341690883,126.3332499962471,-165.3356568980036,Storm
557,41.61328430013585,-92.58591162647055,11695.166935055675,1988.395670713381,-110.47295407095076,22.18465373604812,Storm
558,41.6149080718434,-92.58104444317549,11728.305765452978,1988.3298238382627,37.17597393668126,48.05172470268673,Storm
559,41.613049541881104,-92.58314186322012,11761.387369160731,1984.8962224651666,-163.40526504089806,226.47651757822825,Storm
560,41.613893277129336,-92.5798347528437,11794.579360913052,1991.5195051392475,-93.75998296451758,-222.2910472303175,Storm
561,41.61653315170594,-92.57293536381053,11827.679276326699,1985.9949248188113,155.49923194759089,273.39089893785206,Storm
562,41.616573952283,-92.57123412277645,11860.758303921228,1984.7416556716996,144.85104690618027,185.70964483492685,Storm
563,41.61589369216397,-92.57097500313455,11893.865551734916,1986.4348688213204,62.096792255608705,30.514422365483597,Storm
564,41.61376795370854,-92.57360684016545,11927.018436523182,1989.1730872958815,-165.20529603543594,-54.92807215758077,Storm
565,41.61505804316442,-92.56940702137373,11960.238877606245,1993.2264649838216,-50.92459319507441,-144.14772974380426,Storm
566,41.61660825197859,-92.56468696386543,11993.469805195416,1993.8556553502744,89.36804547543397,-2.4745589527375387,Storm
567,41.61418603881495,-92.56791175031275,12026.776471845465,1998.3999990028938,-167.58151363694083,-167.8900788301132,Storm
568,41.61674217143343,-92.56117984519582,12060.172084742013,2003.7367737928862,73.30350546383835,-254.3214843058199,Storm
569,41.617561246462465,-92.5579220552578,12093.561421901986,2003.3602295983837,140.48276561950746,-2.91208379161543,Storm
570,41.61622604754305,-92.55897281321667,12126.943760724993,2002.9403293803607,-7.765369069340807,55.44467079571058,Storm
571,41.617749707524915,-92.55430585337297,12160.373940123553,2005.8107639136188,129.87238637005964,-91.31447525868418,Storm
572,41.61731033069893,-92.55356496714498,12193.796216823826,2005.3366020164185,71.20646102362542,39.43917839747462,Storm
573,41.615813661596846,-92.5549386654692,12227.158818637545,2001.7561088231173,-93.18869193223148,227.17799181309476,Storm
574,41.61808253503008,-92.54878127872277,12260.524548761745,2001.9438074520526,118.97040864277125,95.07110079505532,Storm
575,41.6184424402875,-92.54644182832796,12293.844053966044,1999.1703122579775,140.23269163769675,220.3765205758814,Storm
576,41.61802084770546,-92.5456653736121,12327.13693036385,1997.5725838683381,83.3451906860139,202.20799701820323,Storm
577,41.61812456407275,-92.54383830099754,12360.436965581348,1998.002113049963,78.98858466771344,108.08446305618025,Storm
578,41.61795640616641,-92.54255497693026,12393.724286720866,1997.2392683711053,47.44455128607373,151.62998373458475,Storm
579,41.616263663502195,-92.54432082237874,12426.97867771843,1995.2634598538762,-136.55795788277052,228.5224555193571,Storm
580,41.61926389961948,-92.5367007102642,12460.37972857353,2004.063051305966,148.73741109809282,-282.4516301792645,Storm
581,41.61922707493824,-92.53515471974673,12493.86317068778,2009.0065268549379,130.32670022590509,-222.6780795159329,Storm
582,41.61741156578049,-92.53716609818227,12527.304905945784,2006.504115480185,-65.95245829634325,146.10495377496466,Storm
583,41.61686141237512,-92.53664676511303,12560.719420032787,2004.8708452201656,-135.6960415806767,190.78021447143732,Storm
584,41.619694191930236,-92.52936156612284,12594.17543049928,2007.3606279895466,132.85367118309676,4.480640256501715,Storm
585,41.61653848113275,-92.53405334783787,12627.702729584558,2011.6379451167888,-197.44565131326658,-127.77712009505234,Storm
586,41.61912792774686,-92.52725481472969,12661.149392410834,2006.799769576598,46.77076735029689,288.7117068164541,Storm
587,41.6193347566089,-92.52522151712564,12694.695368956049,2012.7585927128653,52.725410806667355,-144.11785136150414,Storm
588,41.6194908077407,-92.52328977498208,12728.249240614787,2013.2322995243221,53.60228123984453,23.991227829513264,Storm
589,41.62022144893639,-92.52020885271074,12761.909606143012,2019.6219316935217,111.93815806045745,-235.81161670382494,Storm
590,41.62029346139327,-92.51844518791702,12795.565155826864,2019.3329810311548,104.4111610008112,24.75994720566615,Storm
591,41.621248600226174,-92.51491527037126,12829.274921132192,2022.5859183197222,185.19680154359787,-94.87670037678834,Storm
592,41.62007440221075,-92.51564402652215,12862.909935330126,2018.1008518760696,53.048757253579254,259.2168633060105,Storm
593,41.618101235977655,-92.51797071910838,12896.50015068715,2015.4129214214079,-158.9961088037283,262.33709234187063,Storm
594,41.620590022382366,-92.51137350641899,12930.224653377629,2023.4701614287114,75.15428892032531,-259.29776453689686,Storm
595,41.61918961618843,-92.5125546789269,12963.911225969017,2021.194355483275,-79.6145732212735,124.90325318716896,Storm
596,41.61840244675399,-92.51250937791582,12997.615106409137,2022.2328264071543,-173.05975941249133,49.30227610576395,Storm
597,41.6196638590034,-92.50836691353705,13031.323502508496,2022.5037659614886,-61.646777218817306,72.54931066048624,Storm
598,41.618610577338316,-92.50885383698726,13064.98885972268,2019.9214328510718,-181.70318647499485,222.92208369142577,Storm
599,41.62246884750726,-92.49951765676941,13098.606573615252,2017.0628335543483,189.39558767095878,281.3267131714149,Storm
600,41.62172078138499,-92.49939414913399,13132.353516439825,2024.816569474371,99.86073269716991,-221.9482559216208,Storm
601,41.62190250926921,-92.49741105348558,13166.208260652322,2031.2846527497825,103.305278371609,-285.2478501247191,Storm
602,41.619105233119086,-92.50138596590587,13200.099492760044,2033.4739264633306,-191.1505793884011,-105.83386851027527,Storm
603,41.621118594102064,-92.49573960405996,13233.948225499698,2030.9239643792712,-4.542723838133696,162.24445068467594,Storm
604,41.62204448527435,-92.49226818183543,13267.841978525894,2033.625181571749,73.31815064260206,-32.458376173951024,Storm
605,41.62055309286052,-92.49363132678312,13301.655254703372,2028.7965706486793,-90.54933348733366,298.2747000946267,Storm
606,41.621310593831815,-92.49049668496058,13335.527047408792,2032.3075623252437,-29.52747910561081,-29.16778540219474,Storm
607,41.62040764633512,-92.49068294007401,13369.363495307216,2030.1868739054762,-134.55047152333233,176.88572924995765,Storm
608,41.62267516238095,-92.48452826810238,13403.29732054529,2036.029514284508,77.47289031259544,-167.53823232674375,Storm
609,41.62037724008777,-92.4875044728088,13437.207140259034,2034.5891828245335,-167.04758175366294,108.29958124482783,Storm
610,41.62281304318991,-92.48101322672456,13471.196041385125,2039.334067565461,61.804485712454095,-136.0442838010744,Storm
611,41.62414573500925,-92.4767282032059,13505.267149537925,2044.2664891680938,180.34542490016412,-209.36526493145988,Storm
612,41.6222189023919,-92.47896222856065,13539.251767745276,2039.0770924410247,-27.066079582959247,266.1695521005594,Storm
613,41.62231575488291,-92.47714888369866,13573.250849089958,2039.9448806809776,-32.109073229551086,83.11556859845132,Storm
614,41.62237450563453,-92.47541174231546,13607.32519805562,2044.4609379396688,-40.96224081488228,-135.47087859079798,Storm
615,41.624867321062,-92.46880647158058,13641.428475901446,2046.196670749599,193.5910591839313,-54.39959621097418,Storm
616,41.624655089712356,-92.4676112943999,13675.600923183621,2050.34683693051,157.63968147165377,-162.0272364653483,Storm
617,41.622078394141205,-92.47114504566223,13709.870848382288,2056.1955119199715,-114.75811838996668,-281.3195502692932,Storm
618,41.62397992505409,-92.46572234395651,13744.15624721616,2057.123930032367,60.666730150354,-78.8841937657433,Storm
619,41.62497797317942,-92.46210660782589,13778.449667338036,2057.6052073125106,145.7432999358548,-16.074055985065684,Storm
620,41.6255405963192,-92.45936172166637,13812.813416189176,2061.8249310683473,187.27737116588867,-188.68469057812732,Storm
621,41.62528959770684,-92.45824407901114,13847.113347843608,2057.995899265968,147.44926718224434,165.95811167504502,Storm
622,41.62504607484106,-92.45711148486272,13881.365801231897,2055.1472032974284,108.36873785762077,206.86993687013262,Storm
623,41.62515376585373,-92.45527646295741,13915.622254199665,2055.387178066052,104.40959637719953,75.73219297884924,Storm
624,41.622781931828165,-92.4584004911286,13949.993618142327,2062.2818365597227,-147.50204892704497,-280.48429230524886,Storm
625,41.626087626136176,-92.45016946263262,13984.331324601788,2060.2623875676495,168.33913912627474,69.99018871244283,Storm
626,41.6257376663363,-92.44924974235241,14018.689672627186,2061.500881523915,118.61491639047051,-11.086589092469978,Storm
627,41.62316803235572,-92.45276937043361,14053.134079854715,2066.664433651731,-153.0767244150422,-224.88852467846974,Storm
628,41.625588343176254,-92.44630910891257,14087.583563523121,2066.9690201043886,74.22611489158857,-41.816463060322405,Storm
629,41.62379546336162,-92.44827522866188,14122.038848093838,2067.3170742429666,-119.79010931986531,-5.043271955137868,Storm
630,41.623397482630594,-92.44745155024398,14156.485027577477,2066.770769018285,-174.31642516994637,49.182841148639284,Storm
631,41.62436390292751,-92.44389906977018,14190.884513244979,2063.969140050152,-92.40263822596093,178.53546038231292,Storm
632,41.62467665957294,-92.44165391659936,14225.31933218701,2066.0891365218754,-75.8552164305705,-26.867910550919305,Storm
633,41.623628976324355,-92.44212964321659,14259.850704232236,2071.8823227136268,-195.35178403675974,-256.5318673232647,Storm
634,41.625299750817824,-92.43716845434967,14294.375251380186,2071.472828876964,-43.00257743732607,-12.036699169725921,Storm
635,41.62627714121215,-92.43359403368106,14328.948638831176,2074.4032470593856,40.008219247721485,-125.00245277441806,Storm
636,41.626804268991656,-92.4309201382421,14363.44688389139,2069.8947036128307,77.99275445061704,216.07343831352273,Storm
637,41.627291027830196,-92.42832698068506,14398.064012907045,2077.027740939264,111.94039555733991,-276.2287047909857,Storm
638,41.626240934091136,-92.42880752828322,14432.745763958586,2080.905063092476,-7.797221096868412,-237.0418929490951,Storm
639,41.62543436879302,-92.42880101899948,14467.314350849585,2074.115213459866,-103.18199365498901,291.99755596028785,Storm
640,41.62518345332865,-92.42768321004826,14501.91281052225,2075.9075803599,-143.0017828393947,-0.6671079291863862,Storm
641,41.6272333765218,-92.421963723782,14536.479668935975,2074.011504823593,47.26229372724765,121.47898232646236,Storm
642,41.627146630745955,-92.42051757545374,14571.165290736997,2081.1373080613507,23.859473394765644,-294.1374915484898,Storm
643,41.626361163672456,-92.42046886972078,14605.831991883879,2080.0020688128584,-69.41547670240325,10.626986030826856,Storm
644,41.625554066863536,-92.42046342345866,14640.536147781331,2082.2493538471576,-164.85340034206666,-89.62384127449155,Storm
645,41.625482695729595,-92.41898652584658,14675.323601779448,2087.2472398870023,-186.71875648345338,-252.85290170698755,Storm
646,41.62708485882671,-92.41416255977238,14710.1670688042,2090.6080214851227,-41.23068951936156,-220.3705475741638,Storm
647,41.62791461154243,-92.41088341446098,14744.953958505675,2087.2133820885138,27.016339304623273,113.67898148235946,Storm
648,41.6289940773733,-92.4071048429193,14779.81002762159,2091.364146954861,120.23467964363317,-179.90985345311395,Storm
649,41.62660894333337,-92.41025547111919,14814.73035649722,2095.2197325377933,-133.00696709637208,-237.25929579935985,Storm
650,41.62863201642999,-92.40458968504599,14849.586653477088,2091.3778187920493,54.57209981745467,123.88543589214072,Storm
651,41.62635992243859,-92.40751423314883,14884.363249750984,2086.595776433777,-187.36554206974319,261.7273477462139,Storm
652,41.626588745421365,-92.40543694730331,14919.15579594311,2087.5527715275575,-179.21148653941103,24.777801180642257,Storm
653,41.62936438479204,-92.398266028682,14953.882376160605,2083.5948130497086,83.62420778036659,222.58147424765139,Storm
654,41.629531772870244,-92.39631161264565,14988.576417147824,2081.642459233112,85.63477285297114,181.0368498418751,Storm
655,41.62818050833936,-92.39739450182745,15023.236253790816,2079.590198579447,-64.21992298287756,188.89506824790732,Storm
656,41.6272904493822,-92.3975549798618,15057.850278037437,2076.841454797243,-167.95406144612994,236.8899936363166,Storm
657,41.629307641928754,-92.39190095488874,15092.442001336372,2075.5033979362065,19.036950461494484,190.37866197749622,Storm
658,41.62907382798969,-92.3907489428869,15127.045998420503,2076.2398250478395,-19.072686192679953,86.14661711791496,Storm
659,41.62951744792284,-92.38824206314065,15161.637878038271,2075.5127770661334,10.561064374445294,138.95371305319912,Storm
660,41.62788563963469,-92.389886039837,15196.357524224573,2083.1787711780853,-167.34800718776415,-263.78874960566174,Storm
661,41.62869481507009,-92.38664804908623,15231.149130917473,2087.4964015739415,-101.15870639594142,-204.273191932087,Storm
662,41.63134081882789,-92.37973640169066,15266.000062930056,2091.0559207549945,148.71342663688068,-168.47160758517342,Storm
663,41.63190442801227,-92.37698954344195,15300.885497481635,2093.1260730947365,190.34610232765255,-97.8625249373359,Storm
664,41.62887672107922,-92.38142531742808,15335.717886385846,2089.943334252675,-127.15283372452029,173.81910428548747,Storm
665,41.63093036294595,-92.37569839381466,15370.578971230938,2091.665090705486,63.48311020035044,-1.082570128116629,Storm
666,41.63066426847518,-92.37461094287626,15405.411667185663,2089.9617572835255,22.14542037505248,131.5210669633583,Storm
667,41.62950391566423,-92.3753120086182,15440.17274272021,2085.664532072782,-108.61810346748051,297.8003496340451,Storm
668,41.63263655177496,-92.36742709651676,15474.949319924566,2086.5946322614486,189.91726485871322,90.19541180816213,Storm
669,41.62968283135756,-92.3717148974716,15509.721433407749,2086.3268089909793,-120.18301962834195,108.13694545877479,Storm
670,41.62932073761724,-92.37081944507229,15544.621649622097,2094.0129728608317,-171.12063640832966,-281.6084986765164,Storm
671,41.63020995796285,-92.36742136450111,15579.528398334463,2094.404922742021,-96.92684459551452,-22.426225956410235,Storm
672,41.632799598857915,-92.36062244283102,15614.406588009131,2092.691380480104,147.3090021633522,136.3014418597848,Storm
673,41.632444617348554,-92.35971276596977,15649.330491784427,2095.434226517802,97.08260847999242,-44.70399933115479,Storm
674,41.63100481366141,-92.3609727334641,15684.296330698939,2097.950334870697,-61.62600298121484,-77.37674220923839,Storm
675,41.63371895437365,-92.35392481215966,15719.365801023967,2104.168219501747,195.05982549442314,-275.9344851525105,Storm
676,41.63338376453067,-92.35297555196567,15754.410673423234,2102.6923439560005,146.81259844897943,47.20524514343606,Storm
677,41.63181738265042,-92.35448867584621,15789.426168640042,2100.9297130085215,-24.553832324163807,135.15459624908192,Storm
678,41.632156879166835,-92.35219004293342,15824.391901886987,2097.9439948167483,-5.332423430118865,224.05394284899637,Storm
679,41.63396029328465,-92.34696357481782,15859.40917069931,2101.0361287393657,160.2807456045034,-46.96744387592676,Storm
680,41.63161207944503,-92.35004036261711,15894.422687255303,2100.810993359599,-89.26888110597937,55.41019715601732,Storm
681,41.63430150406603,-92.34304187349514,15929.516948222232,2105.655658015745,164.94533824667639,-173.60268659660005,Storm
682,41.63329119944529,-92.34344284285667,15964.587053433239,2104.206312660454,49.1866334253931,78.9361320555123,Storm
683,41.63387906762818,-92.34064746661093,15999.752789729733,2109.9441777896477,93.24520896611239,-221.05938892364412,Storm
684,41.63395719782472,-92.33887156633789,16034.832000421655,2104.752641515265,86.32998587283544,245.41951239938464,Storm
685,41.63195991282894,-92.34124649644949,16069.998025672498,2109.9615150505965,-128.12675645190322,-157.4740050456734,Storm
686,41.63527404319711,-92.33299859583319,16105.229361000162,2113.8801196598665,188.55803761665584,-191.41382837430615,Storm
687,41.6349532856219,-92.33202047110365,16140.457229756477,2113.6721253788905,141.75403734783163,-4.633286131179148,Storm
688,41.63267195197351,-92.33496349852048,16175.619643397475,2109.744818459878,-101.10757023872918,222.4499407635068,Storm
689,41.63361153112338,-92.33146470034077,16210.80916181405,2111.3711049945064,-21.877897998933804,8.890412357814114,Storm
690,41.63341452600844,-92.33023907069068,16245.994737314568,2111.1345300311336,-56.30665224009371,55.77051086095645,Storm
691,41.632778970448655,-92.3298905419303,16281.22117234827,2113.5861020221196,-134.5904509659909,-65.35107800894357,Storm
692,41.636149806675135,-92.32152922959737,16316.504686931092,2117.0108749693045,187.764928934115,-145.11994037932348,Storm
693,41.63504638647144,-92.32211643012481,16351.822943076486,2119.095368723651,62.694665816516874,-104.88596146518307,Storm
694,41.63566061474349,-92.31926833370075,16387.215656858036,2123.562826893028,109.38925027464023,-221.4758035689901,Storm
695,41.63659328884854,-92.3157833456107,16422.605443182096,2123.387179443629,187.9284180314179,-27.72627516981646,Storm
696,41.63380548894908,-92.31973930552964,16458.082444728483,2128.6200927832897,-105.57981466141442,-255.9019516019924,Storm
697,41.63368760114352,-92.3183554412608,16493.536121149682,2127.220585271927,-132.0968379649837,11.86436913361058,Storm
698,41.634503864656374,-92.31510327435514,16528.92528527196,2123.3498473364807,-65.19872942748549,197.33001952956567,Storm
699,41.63502668447278,-92.31243799484237,16564.384433835334,2127.548913802455,-27.64499053527763,-150.77143644742205,Storm
700,41.63591899675202,-92.30903373040394,16599.79405866372,2124.5774897031138,46.85799464161201,124.06633013126748,Storm
701,41.63426586686469,-92.31072035029864,16635.28520687914,2129.468892925108,-133.18323683962006,-199.4284702270094,Storm
702,41.63389166736828,-92.30984910941147,16670.716934360138,2125.903648859809,-185.3314292265828,141.8412090393843,Storm
703,41.636547482198516,-92.30291783987106,16706.170026176373,2127.1855089740534,65.52181104872204,-15.22147455011168,Storm
704,41.63741622831138,-92.29956070776537,16741.567009268278,2123.8189855142186,137.66817958767888,183.40209177003192,Storm
705,41.636528246400566,-92.29971703170703,16776.914028594834,2120.821159593342,34.141745758700864,220.96276830795523,Storm
706,41.63515747621061,-92.300838932207,16812.369803464062,2127.3464921537325,-117.6635159852927,-232.84822836136328,Storm
707,41.635560392243995,-92.29841346026025,16847.90725416547,2132.2470420844593,-92.10015539320415,-265.74788634641106,Storm
708,41.63675335433741,-92.29440789619346,16883.342637826503,2126.123019661991,12.467811200412797,261.96341537697685,Storm
709,41.63493333281556,-92.29642829935722,16918.883127458696,2132.42937793144,-184.26258373259614,-226.7340515939839,Storm
710,41.6367320371935,-92.29121125072137,16954.32626763192,2126.5884103934573,-19.120388686625887,260.32501051674296,Storm
711,41.636335147927745,-92.29038538937291,16989.798570305094,2128.3381603903167,-73.5375580092998,4.340885213035449,Storm
712,41.635384097371514,-92.29066785060543,17025.353324336902,2133.2852419083797,-183.37085637984316,-210.99407942274667,Storm
713,41.63931160885462,-92.28119318775924,17060.807106461118,2127.226927453046,194.65204918353874,279.07121786162736,Storm
714,41.635532130714,-92.28713250416052,17096.204249592305,2123.828587871295,-198.02400762623614,271.08707125394335,Storm
715,41.638216132969,-92.28014485977057,17131.566466179782,2121.7329952485875,55.64797512620015,220.7509767120133,Storm
716,41.63762589506775,-92.27970569569311,17166.964601834978,2123.8881393118154,-18.104057746456363,9.357617147550172,Storm
717,41.63790960439372,-92.27751863716121,17202.35236496897,2123.265788039593,-4.4613678972319235,100.11855452766258,Storm
718,41.6366601055192,-92.2783979950303,17237.864948571187,2130.7550161329136,-144.13949809747484,-282.01584607639325,Storm
719,41.637480502694004,-92.27513756080072,17273.332841969597,2128.0736039046983,-76.82802336352364,122.80845764198801,Storm
720,41.63720347916361,-92.27407196798154,17308.793773578116,2127.6558965112176,-119.25861915082065,104.05945999495037,Storm
721,41.64042299596702,-92.26601329449477,17344.36387133633,2134.2058654926986,187.96481844290815,-243.65957052634897,Storm
722,41.63938103868297,-92.26647756918291,17379.94212851608,2134.6954307848864,69.04084729005052,-33.74986841725729,Storm
723,41.64031048165506,-92.26299904335877,17415.596088720915,2139.2376122900814,147.25690175100215,-193.71012633156846,Storm
724,41.63975569887392,-92.26248896904109,17451.177696192375,2134.8964482876395,77.05038089046582,202.86917378886614,Storm
725,41.64091093437039,-92.25855885816819,17486.75103798664,2134.4005076557887,177.84568778960931,109.94881697378747,Storm
726,41.639268458976005,-92.26022416907699,17522.32454552198,2134.4104521205095,-1.1300943966290902,70.70834412072833,Storm
727,41.64090266228536,-92.25533612257833,17557.90592109695,2134.8825344980814,147.56199379148728,42.36584798329778,Storm
728,41.63769587301371,-92.26013006124167,17593.421459457873,2130.9323016553444,-187.84517612126527,258.5692173041866,Storm
729,41.64047971420653,-92.25294273897607,17628.942632151062,2131.27036159137,75.81070041262444,105.9080314663479,Storm
730,41.638731590239466,-92.25481934703024,17664.463234282688,2131.2361278975,-113.72993904091314,95.3312821395943,Storm
731,41.63959162967997,-92.25147962826927,17699.98503512753,2131.308050690489,-42.454237738336616,90.73978622489523,Storm
732,41.63858982660606,-92.25186359453713,17735.507208033523,2131.330374359493,-157.3627878768037,94.70718276182163,Storm
733,41.64230839181539,-92.24280682423851,17771.15281214815,2138.736246877516,199.76549030826664,-271.0727766836664,Storm
